Año solicitud;Año Inspección;Año certificación;Mes solicitud;Mes Inspección;Mes Certificación;Canal;Lugar de Trámite;Formato;Expediente;Exportador;Ruc;Producto;Nombre Cientifico;Departamento Origen;Variedad;Cod. Instalación;Contenedores;Precintos;Instalación;Tipo Instalación;Sede;Importador;Cod. Lugar de Producción;Inspector de Inspección;Tipo Vinculo Inspector;Tipo Vinculo Laboral;Inspector  Certificado;Lugar Destino;Tipo Envase;Uso Destinado;Certificación Electrónica;Partida Arancelaria;Des. Partida  Arancelaria;Pais Destino;Razon Social Destino;Certificados Generados;N° Certificado Origen;Lugar de Embarque;Medio Transporte;Estado Solicitud;Estado Inspección;Estado Certificado;Fecha Solicitud SNS2022;Fecha Solicitud Trazabilidad;Fecha Inspección Vuce;Fecha Inspección Trazabilidad;Fecha Inspección SNS2023;Fecha Certificación;Fecha Emision 1erCertificado;Envio Orgánico;Tipo Export;Cantidad Envase;Peso Neto
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BERRY HARVEST S.A.;20610773274;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;EB 9-2;009-00014-PE;MNBU-040169-2;389477;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;Shenzhen Yueshi Supply Chain Management Co., Ltd.;004-26163-02;CUEVA SANCHEZ SERGIO RUBEN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CUEVA SANCHEZ SERGIO RUBEN;SHENZHEN;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1580366;1580366;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;3/01/2025;3/01/2025;4/01/2025;5/01/2025;5/01/2025;5/01/2025;5/01/2025;No;EX;6,240;9,360.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FRESH BV CARE OF FRESCA GROUP LTD T/A FRESH CLEAR;009-00249-02 - 009-00249-05 - 009-00249-09 - 009-00249-11;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;LONDON GATEWAY;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;REINO UNIDO;;1582680;1582680;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;7/01/2025;8/01/2025;8/01/2025;9/01/2025;8/01/2025;No;EX;3,600;15,120.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;CGMU-691146-0;;CAMPOSOL S.A.;PE;LA LIBERTAD;OGL - Foodtrade Lebensmittelvertrieb GmbH;009-00249-02 - 009-00249-04 - 009-00249-09;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;ROTTERDAM PORT;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;;1581526;1581526;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;6/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;4,080;12,240.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;OGL - Foodtrade Lebensmittelvertrieb GmbH;009-00249-02 - 009-00249-04 - 009-00249-05 - 009-00249-09;CUEVA SANCHEZ SERGIO RUBEN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CUEVA SANCHEZ SERGIO RUBEN;ROTTERDAM PORT;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;;1581107;1581107;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;6/01/2025;6/01/2025;6/01/2025;6/01/2025;No;EX;4,080;12,240.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;MEDU-969298-3;;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FRESH B.V.;009-00249-02 - 009-00249-05 - 009-00249-09;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;ROTTERDAM PORT;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;;1582394;1582394;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;7/01/2025;8/01/2025;8/01/2025;8/01/2025;8/01/2025;No;EX;7,800;11,700.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Ventura;009-00015-PE;MSDU-970736-0;;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FRESH BV CARE OF FRESCA GROUP LTD T/A FRESH CLEAR;009-00249-11;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;LONDON GATEWAY;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;REINO UNIDO;;1581575;1581575;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;6/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;3,600;15,120.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;MEDU-975927-0;;CAMPOSOL S.A.;PE;LA LIBERTAD;OGL - Foodtrade Lebensmittelvertrieb GmbH;009-00249-02 - 009-00249-04 - 009-00249-09;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;ROTTERDAM PORT;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;;1582316;1582316;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;7/01/2025;8/01/2025;8/01/2025;8/01/2025;8/01/2025;No;EX;2,300;13,800.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022 - SNS023;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;MEDU-970250-4;;CAMPOSOL S.A.;PE;LA LIBERTAD;"Metro Richelieu Inc
";009-00249-02 - 009-00249-04 - 009-00249-09;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CUEVA SANCHEZ SERGIO RUBEN;MONTREAL;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CANADA;;1581567]1581567;1589388;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;16/01/2025;6/01/2025;7/01/2025;7/01/2025;17/01/2025;7/01/2025;No;EX;6,240;12,729.60
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Ventura;009-00017-PE;SZLU-500012-0;534500;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-02 - 009-29905-03 - 009-29905-10 - 009-29905-11 - 009-29905-12 - 009-29905-13 - 009-29905-14 - 009-29905-15 - 009-29905-28 - 009-29905-32 - 009-29905-37 - 009-29905-39 - 009-29905-48;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581030;1581030;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;6/01/2025;6/01/2025;6/01/2025;6/01/2025;No;EX;3,120;14,198.40
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Rocio;009-00017-PE;SEGU-981896-0;328004;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-05 - 009-29905-06 - 009-29905-11 - 009-29905-28;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJAS DE PLASTICO;COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581534;1581534;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;888;2,664.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Ventura;009-00017-PE;SEGU-981896-0;328004;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-05 - 009-29905-06 - 009-29905-11 - 009-29905-28;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJAS DE PLASTICO;COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581534;1581534;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;4,760;14,280.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Ventura;009-00017-PE;SZLU-500119-4;534499;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-03 - 009-29905-05 - 009-29905-06 - 009-29905-12 - 009-29905-14 - 009-29905-15 - 009-29905-26 - 009-29905-37;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1582778;1582778;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;8/01/2025;8/01/2025;9/01/2025;8/01/2025;No;EX;3,300;14,076.00
2025;2025;2025;1;1;2;VUCE;CTD VIRU - LA LIBERTAD;SNS022 - SNS023;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;EB 9-2;009-00017-PE;EMCU-569520-6;534498;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;"LICA FRESH FRUIT INTERNATIONAL CO.,LTD.
";009-29905-02 - 009-29905-03 - 009-29905-10 - 009-29905-13 - 009-29905-15;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;SHENZHEN;CAJA(S);COMERCIALIZACION;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1582771]1582771;1608918;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;7/02/2025;5/01/2025;8/01/2025;8/01/2025;13/02/2025;8/01/2025;No;EX;8,100;12,150.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Ventura;009-00017-PE;EMCU-567892-9;534497;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;SHENZHEN SHENGCHUANXIAN TRADING CO., LTD;009-29905-02 - 009-29905-03 - 009-29905-10 - 009-29905-13 - 009-29905-15 - 009-29905-32 - 009-29905-48;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;SHENZHEN;CAJA(S);COMERCIALIZACION;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1582761;1582761;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;8/01/2025;8/01/2025;9/01/2025;8/01/2025;No;EX;8,100;12,150.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;EB 9-2;009-00017-PE;EMCU-553293-4;534496;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;Shine Orchard Corporation;009-29905-02 - 009-29905-03 - 009-29905-10 - 009-29905-13;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;KAOHSIUNG;CAJA(S);COMERCIALIZACION;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;TAIWAN;;1582747;1582747;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;8/01/2025;8/01/2025;9/01/2025;8/01/2025;No;EX;8,100;12,150.00
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Ventura;009-00017-PE;SEGU-988350-1;328002;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-05 - 009-29905-06 - 009-29905-11 - 009-29905-12 - 009-29905-15 - 009-29905-16 - 009-29905-20 - 009-29905-21 - 009-29905-32 - 009-29905-37 - 009-29905-41 - 009-29905-43 - 009-29905-45 - 009-29905-46 - 009-29905-49 - 009-29905-50;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1580905;1580905;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;6/01/2025;6/01/2025;6/01/2025;6/01/2025;No;EX;4,080;15,095.18
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Bella;009-00017-PE;CTWU-160062-5;328003;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-05 - 009-29905-06 - 009-29905-11 - 009-29905-15 - 009-29905-24 - 009-29905-26 - 009-29905-32 - 009-29905-37 - 009-29905-39 - 009-29905-41 - 009-29905-45 - 009-29905-46 - 009-29905-49;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581552;1581552;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;52;318.24
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Bonita;009-00017-PE;CTWU-160062-5;328003;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-05 - 009-29905-06 - 009-29905-11 - 009-29905-15 - 009-29905-24 - 009-29905-26 - 009-29905-32 - 009-29905-37 - 009-29905-39 - 009-29905-41 - 009-29905-45 - 009-29905-46 - 009-29905-49;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581552;1581552;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;564;2,482.27
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;HT-73 (BB14-232PT-2) (MILAGRO);009-00017-PE;CTWU-160062-5;328003;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-05 - 009-29905-06 - 009-29905-11 - 009-29905-15 - 009-29905-24 - 009-29905-26 - 009-29905-32 - 009-29905-37 - 009-29905-39 - 009-29905-41 - 009-29905-45 - 009-29905-46 - 009-29905-49;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581552;1581552;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;1,224;4,577.76
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;HT-78 (BB14-321NA-1) (IMPERIAL);009-00017-PE;CTWU-160062-5;328003;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-05 - 009-29905-06 - 009-29905-11 - 009-29905-15 - 009-29905-24 - 009-29905-26 - 009-29905-32 - 009-29905-37 - 009-29905-39 - 009-29905-41 - 009-29905-45 - 009-29905-46 - 009-29905-49;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581552;1581552;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;369;1,690.34
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Rocio;009-00017-PE;CTWU-160062-5;328003;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-05 - 009-29905-06 - 009-29905-11 - 009-29905-15 - 009-29905-24 - 009-29905-26 - 009-29905-32 - 009-29905-37 - 009-29905-39 - 009-29905-41 - 009-29905-45 - 009-29905-46 - 009-29905-49;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581552;1581552;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;97;593.64
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Ventura;009-00017-PE;CTWU-160062-5;328003;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-05 - 009-29905-06 - 009-29905-11 - 009-29905-15 - 009-29905-24 - 009-29905-26 - 009-29905-32 - 009-29905-37 - 009-29905-39 - 009-29905-41 - 009-29905-45 - 009-29905-46 - 009-29905-49;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581552;1581552;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;934;5,230.56
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Bonita;009-00017-PE;SEGU-988480-6;328041;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-02 - 009-29905-03 - 009-29905-05 - 009-29905-10 - 009-29905-11 - 009-29905-12 - 009-29905-13 - 009-29905-14 - 009-29905-15 - 009-29905-16 - 009-29905-23 - 009-29905-37 - 009-29905-39 - 009-29905-41 - 009-29905-43 - 009-29905-45 - 009-29905-48;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581544;1581544;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;238;971.04
2025;2025;2025;1;1;1;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;HORTIFRUT - PERÚ S.A.C.;20602822533;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;EB 9-2;009-00017-PE;SEGU-988480-6;328041;HORTIFRUT - PERÚ S.A.C.;PE;LA LIBERTAD;HORTIFRUT IMPORTS INC.;009-29905-02 - 009-29905-03 - 009-29905-05 - 009-29905-10 - 009-29905-11 - 009-29905-12 - 009-29905-13 - 009-29905-14 - 009-29905-15 - 009-29905-16 - 009-29905-23 - 009-29905-37 - 009-29905-39 - 009-29905-41 - 009-29905-43 - 009-29905-45 - 009-29905-48;DIAZ MILLA STEFFANY BRILLY;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;DIAZ MILLA STEFFANY BRILLY;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1581544;1581544;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;4/01/2025;4/01/2025;5/01/2025;7/01/2025;7/01/2025;7/01/2025;7/01/2025;No;EX;718;3,663.84
